miRNA	MIMATid	Gene	EntrezID	RefseqID	miRWalk	miRanda	miRDB	RNA22	Targetscan	SUM
hsa-miR-155-5p	MIMAT0000646	CLINT1	9685	NM_001195555	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RAPGEF2	9693	XM_005263358	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SEC14L5	9717	NM_014692	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	PHACTR2	9749	NM_001100164	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	HDAC4	9759	NM_006037	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TOMM20	9804	NM_014765	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	RGP1	9827	NM_001080496	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ZBTB39	9880	NM_014830	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	G3BP2	9908	XM_005263384	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LPGAT1	9926	XM_005273364	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HELZ	9931	XM_005257888	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TSPAN5	10098	NM_005723	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ABI2	10152	XM_005246217	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LPAR6	10161	NM_005767	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	MPHOSPH9	10198	NM_022782	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	INADL	10207	NM_176877	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SPRY3	10251	NM_005840	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SEMA3A	10371	XM_005250110	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PGRMC2	10424	NM_006320	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FUT9	10690	NM_006581	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	NFAT5	10725	XM_005255777	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ACTL7A	10881	NM_006687	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PAPOLA	10914	NM_001252007	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ABHD2	11057	NM_007011	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	DUSP14	11072	XM_005256977	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ADAMTS5	11096	NM_007038	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CA5B	11238	NM_007220	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SYNRG	11276	XM_005256980	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZNF652	22834	NM_001145365	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	RAB11FIP2	22841	XM_005269629	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	INPP5F	22876	NM_014937	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	BTBD3	22903	NM_014962	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	SEPHS1	22929	NM_012247	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ELL2	22936	NM_012081	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TRIM32	22954	XM_005251814	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KDM2A	22992	NM_012308	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	LPIN1	23175	NM_001261428	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LARP4B	23185	NM_015155	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RCOR1	23186	NM_015156	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	GANAB	23193	NM_198335	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FAM168A	23201	XM_005273852	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	VPS13A	23230	NM_033305	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	ANKRD12	23253	NM_001204056	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SATB2	23314	NM_001172509	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CBX5	23468	NM_001127322	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	DDAH1	23576	NM_001134445	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZKSCAN5	23660	XM_005250243	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SGK3	23678	NM_001033578	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	RNF19A	25897	NM_183419	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RCHY1	25898	NM_001278539	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TIPARP	25976	NM_001184717	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ATRNL1	26033	NM_207303	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LRRTM2	26045	NM_015564	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	LSM14A	26065	NM_001114093	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ARL5A	26225	NM_012097	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CNNM1	26507	NM_020348	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	INTS6	26512	NM_012141	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	NUFIP1	26747	NM_012345	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HBP1	26959	XM_005250266	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ATP2C1	27032	NM_001199179	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	PALD1	27143	NM_014431	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CD274	29126	NM_014143	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TMOD2	29767	NM_014548	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HCFC2	29915	NM_013320	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	STRN3	29966	NM_001083893	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	UBQLN1	29979	NM_013438	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	TMED5	50999	NM_001167830	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	VPS36	51028	NM_016075	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	KLHL5	51088	NM_015990	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	INSIG2	51141	NM_016133	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	C3orf18	51161	NM_016210	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZDHHC2	51201	NM_016353	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CDC40	51362	NM_015891	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	BIN2	51411	XM_005268957	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ANKFY1	51479	NM_001257999	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LGSN	51557	NM_016571	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	HECA	51696	NM_016217	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ADAM22	53616	XM_005250444	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	BRWD1	54014	NM_033656	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	POLE3	54107	NM_017443	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GPR85	54329	NM_001146265	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CCSER2	54462	NM_018999	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	XRN1	54464	NM_019001	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RC3H2	54542	XM_005252056	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LZTFL1	54585	NM_001276378	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CNGB3	54714	NM_019098	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	IL17RD	54756	XM_005265238	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HAUS6	54801	NM_017645	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	WBP1L	54838	NM_017787	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	MARCH1	55016	XM_005263085	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	C14orf119	55017	NM_017924	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	C17orf80	55028	XM_005257487	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PDPR	55066	XM_005256016	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	UACA	55075	NM_001008224	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LGI2	55203	NM_018176	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	GOLPH3L	55204	NM_018178	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LRRC59	55379	NM_018509	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	YOD1	55432	NM_001276320	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	DDX43	55510	NM_018665	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	PPP1R9A	55607	NM_001166160	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MBNL3	55796	XM_005262434	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CTTNBP2NL	55917	XM_005271034	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PCDHA6	56142	NM_018909	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ANKH	56172	NM_054027	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	EIF5A2	56648	NM_020390	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RAD18	56852	NM_020165	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FEM1C	56929	XM_005272035	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	C11orf30	56946	XM_005274106	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CDC42SE2	56990	NM_020240	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SLC39A10	57181	XM_005246691	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	GATAD2B	57459	NM_020699	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	USP31	57478	NM_020718	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	NUFIP2	57532	NM_020772	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KLHL42	57542	NM_020782	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ARHGAP20	57569	NM_001258415	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FAM135A	57579	XM_005248743	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	USP37	57695	XM_005246720	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	IGDCC4	57722	NM_020962	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SLC5A7	60482	XM_005264008	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MRPS14	63931	NM_022100	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	PAPD5	64282	NM_001040284	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MRPS25	64432	XM_005265401	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	S100PBP	64766	XM_005271121	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TBC1D15	64786	NM_001146214	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	WNK1	65125	XM_005253733	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	WNK3	65267	NM_020922	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	TRAK2	66008	NM_015049	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HAUS3	79441	NM_024511	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	SAP30L	79685	NM_024632	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	TTC21B	79809	NM_024753	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	VCPIP1	80124	NM_025054	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FBXO11	80204	XM_005264572	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CHD9	80205	XM_005256169	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CPEB4	80315	NM_030627	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KCNIP4	80333	NM_001035003	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	THSD7B	80731	XM_005263802	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KIAA1715	80856	NM_030650	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	C1orf21	81563	NM_030806	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TSPAN14	81619	XM_005270192	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FSD1L	83856	XM_005252254	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	NCALD	83988	XM_005251079	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FBXO30	84085	NM_032145	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ANTXR1	84168	NM_032208	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SGIP1	84251	XM_005271263	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LCOR	84458	NM_032440	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MYPN	84665	NM_001256268	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CBR4	84869	NM_032783	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	NFATC2IP	84901	NM_032815	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SERAC1	84947	NM_032861	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SSH2	85464	XM_005258058	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SSH2	85464	XM_005258059	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	NAV3	89795	XM_005269214	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MVB12B	89853	XM_005252297	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	MIDN	90007	XM_005259671	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CCDC126	90693	NM_138771	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ZNF502	91392	NM_033210	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	CHURC1	91612	NM_145165	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	MARVELD3	91862	NM_052858	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TBCK	93627	NM_001163435	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TBCK	93627	XM_005263353	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	GLCCI1	113263	NM_138426	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ZNF618	114991	NM_133374	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FAM210B	116151	NM_080821	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PSTK	118672	NM_153336	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	IKBIP	121457	NM_153687	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FGD4	121512	XM_005253304	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	USP43	124739	XM_005256442	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZFP3	124961	NM_153018	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	UHMK1	127933	NM_175866	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PPARGC1B	133522	NM_133263	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CD109	135228	NM_133493	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	SPIN4	139886	NM_001012968	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZNF664	144348	NM_152437	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SLC30A7	148867	NM_133496	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RC3H1	149041	NM_172071	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KANSL1L	151050	NM_152519	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	UPP2	151531	NM_173355	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	PAQR3	152559	NM_001040202	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FREM1	158326	NM_144966	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZXDB	158586	NM_007157	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZDHHC15	158866	NM_144969	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CCDC67	159989	XM_005273803	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TMTC2	160335	XM_005268681	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	IFNLR1	163702	NM_170743	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LONRF2	164832	NM_198461	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SGMS2	166929	XM_005262793	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	DCP2	167227	NM_152624	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PLD5	200150	NM_152666	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	KIAA2018	205717	NM_001009899	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	HNRNPA3	220988	NM_194247	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	C7orf41	222166	NM_152793	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	RICTOR	253260	XM_005248277	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZBTB38	253461	NM_001080412	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FBXO33	254170	NM_203301	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FAM133B	257415	NM_001040057	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	C12orf40	283461	NM_001031748	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FAM177A1	283635	NM_001079519	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PRTG	283659	NM_173814	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CYB561D1	284613	NM_001134404	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	UNC80	285175	XM_005246476	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TCAIM	285343	NM_173826	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GPRIN3	285513	XM_005262936	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	YIPF6	286451	NM_173834	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FAM133A	286499	NM_001171110	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	EIF4E3	317649	NM_001134649	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TMEM202	338949	NM_001080462	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	VSIG1	340547	NM_001170553	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ZC3H12B	340554	XM_005262260	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ATXN1L	342371	NM_001137675	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ECT2L	345930	NM_001077706	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	PTPRQ	374462	NM_001145026	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	LIN28B	389421	NM_001004317	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GDF6	392255	NM_001001557	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	C11orf87	399947	NM_207645	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	KLHL31	401265	NM_001003760	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	SLC25A53	401612	NM_001012755	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	PTCHD4	442213	NM_207499	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FBXO48	554251	NM_001024680	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ZNF704	619279	XM_005251279	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	TMEM194B	100131211	NM_001142645	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ABAT	18	NM_020686	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ABAT	18	NM_001127448	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ACRV1	56	NM_001612	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ACYP1	97	XM_005268240	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ACYP1	97	NM_001107	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ACYP1	97	NM_203488	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ADD3	120	NM_019903	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ADD3	120	NM_001121	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ADD3	120	NM_016824	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ANXA2	302	XM_005254327	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	APAF1	317	NM_181869	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	STS	412	XM_005274512	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ARVCF	421	NM_001670	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ASPH	444	XM_005251235	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ATP2B3	492	NM_001001344	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ATP2B3	492	NM_021949	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	BACH1	571	NM_001186	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	BACH1	571	NM_206866	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	BDKRB2	624	XM_005267980	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	LDLRAD4	753	NM_181481	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	LDLRAD4	753	NM_181482	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	LDLRAD4	753	NM_001003675	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CA6	765	NM_001215	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CBL	867	NM_005188	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CCNT2	905	NM_001241	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CCNT2	905	NM_058241	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CD36	948	NM_001001548	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001164181	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001164183	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001164178	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001164182	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001098175	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ENTPD1	953	NM_001164179	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CD47	961	NM_198793	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CLCN3	1182	NM_001243374	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CLCN3	1182	NM_001243372	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CLCN3	1182	NM_001829	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CLCN5	1184	NM_000084	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CLCN5	1184	NM_001127898	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	COL19A1	1310	NM_001858	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	COX11	1353	NM_004375	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	CSNK1G2	1455	NM_001319	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CUX1	1523	NM_181552	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CUX1	1523	NM_001202543	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	CYP2C9	1559	NM_000771	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	AKR1C2	1646	NM_001354	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	DYNC1I1	1780	NM_001135557	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	DYNC1I1	1780	NM_001135556	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	DRP2	1821	NM_001171184	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	EGFR	1956	XM_005271746	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	ETS1	2113	NM_001162422	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	ETS1	2113	NM_001143820	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	EYA1	2138	NM_172060	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	EYA1	2138	NM_172059	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	EYA1	2138	NM_172058	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	F2RL2	2151	NM_004101	0	1	1	1	1	4
hsa-miR-155-5p	MIMAT0000646	F3	2152	NM_001178096	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FKBP5	2289	NM_001145777	1	1	0	1	1	4
hsa-miR-155-5p	MIMAT0000646	FOXO3	2309	NM_201559	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	FMO5	2330	NM_001144830	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA1	2554	NM_001127645	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA1	2554	NM_001127648	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA1	2554	NM_001127643	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA1	2554	NM_000806	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA4	2557	NM_001204267	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GABRA4	2557	NM_001204266	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GALC	2581	NM_000153	1	1	1	0	1	4
hsa-miR-155-5p	MIMAT0000646	GALC	2581	NM_001201401	1	1	1	0	1	4
